,LEVEL1,LEVEL2,LEVEL3,TARİH,DEĞER
109,VARLIKLAR,DURAN VARLIKLAR,Şerefiye,30.09.2022,539.764
110,VARLIKLAR,DURAN VARLIKLAR,İmtiyaz Sözleşmelerinden Doğan Haklar,30.09.2022,
111,VARLIKLAR,DURAN VARLIKLAR,Diğer Haklar,30.09.2022,
112,VARLIKLAR,DURAN VARLIKLAR,Patentler,30.09.2022,
113,VARLIKLAR,DURAN VARLIKLAR,Markalar,30.09.2022,
114,VARLIKLAR,DURAN VARLIKLAR,Lisanslar,30.09.2022,
115,VARLIKLAR,DURAN VARLIKLAR,Bilgisayar Yazılımları,30.09.2022,
116,VARLIKLAR,DURAN VARLIKLAR,Aktifleştirilen Geliştirme Maliyetleri,30.09.2022,
117,VARLIKLAR,DURAN VARLIKLAR,Diğer Maddi Olmayan Duran Varlıklar,30.09.2022,5.896.636
118,VARLIKLAR,DURAN VARLIKLAR,Peşin Ödenmiş Giderler,30.09.2022,5.880.723
119,VARLIKLAR,DURAN VARLIKLAR,İlişkili Taraflara Peşin Ödenmiş Giderler,30.09.2022,
120,VARLIKLAR,DURAN VARLIKLAR,İlişkili Olmayan Taraflara Peşin Ödenmiş Giderler,30.09.2022,
121,VARLIKLAR,DURAN VARLIKLAR,Ertelenmiş Vergi Varlığı,30.09.2022,2.199.730
122,VARLIKLAR,DURAN VARLIKLAR,Cari Dönem Vergisiyle İlgili Duran Varlıklar,30.09.2022,
123,VARLIKLAR,DURAN VARLIKLAR,Nakit Dışı Serbest Kullanılabilir Teminatlar,30.09.2022,
124,VARLIKLAR,DURAN VARLIKLAR,Diğer Duran Varlıklar,30.09.2022,
125,VARLIKLAR,DURAN VARLIKLAR,İlişkili Taraflara İlişkin Diğer Duran Varlıklar,30.09.2022,
126,VARLIKLAR,DURAN VARLIKLAR,İlişkili Olmayan Taraflara İlişkin Diğer Duran Varlıklar,30.09.2022,
127,VARLIKLAR,DURAN VARLIKLAR,TOPLAM DURAN VARLIKLAR,30.09.2022,31.744.196
128,VARLIKLAR,,TOPLAM VARLIKLAR,30.09.2022,79.724.527
129,KAYNAKLAR,,KAYNAKLAR,30.09.2022,
130,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,KISA VADELİ YÜKÜMLÜLÜKLER,30.09.2022,
131,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Kısa Vadeli Borçlanmalar,30.09.2022,10.206.042
132,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflardan Kısa Vadeli Borçlanmalar,30.09.2022,
133,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Banka Kredileri,30.09.2022,
134,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Kiralama İşlemlerinden Borçlar,30.09.2022,
135,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İhraç Edilmiş Borçlanma Araçları,30.09.2022,
136,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Diğer Kısa Vadeli Borçlanmalar,30.09.2022,
137,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflardan Kısa Vadeli Borçlanmalar,30.09.2022,10.206.042
138,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Banka Kredileri,30.09.2022,10.206.042
139,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Kiralama İşlemlerinden Borçlar,30.09.2022,
140,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İhraç Edilmiş Borçlanma Araçları,30.09.2022,
141,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Diğer Kısa Vadeli Borçlanmalar,30.09.2022,
142,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Uzun Vadeli Borçlanmaların Kısa Vadeli Kısımları,30.09.2022,3.417.393
143,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflardan Uzun Vadeli Borçlanmaların Kısa Vadeli Kısımları,30.09.2022,
144,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Banka Kredileri,30.09.2022,
145,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Kiralama İşlemlerinden Borçlar,30.09.2022,
146,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İhraç Edilmiş Borçlanma Araçları,30.09.2022,
147,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Diğer Uzun Vadeli Borçlanmaların Kısa Vadeli Kısımları,30.09.2022,
148,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflardan Uzun Vadeli Borçlanmaların Kısa Vadeli Kısımları,30.09.2022,3.417.393
149,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Banka Kredileri,30.09.2022,3.359.989
150,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Kiralama İşlemlerinden Borçlar,30.09.2022,57.404
151,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İhraç Edilmiş Borçlanma Araçları,30.09.2022,
152,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Diğer Uzun Vadeli Borçlanmaların Kısa Vadeli Kısımları,30.09.2022,
153,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Diğer Finansal Yükümlülükler,30.09.2022,
154,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Kontrol Gücü Olmayan Paylara İlişkin Satış Opsiyon Yükümlülükleri,30.09.2022,
155,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Finansal Teminat Sözleşmeleri,30.09.2022,
156,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Diğer Muhtelif Finansal Yükümlülükler,30.09.2022,
157,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Ticari Borçlar,30.09.2022,25.769.611
158,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflara Ticari Borçlar,30.09.2022,11.596.298
159,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflara Ticari Borçlar,30.09.2022,14.173.313
160,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Finans Sektörü Faaliyetlerinden Borçlar,30.09.2022,
161,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Finans Sektörü Faaliyetlerinden İlişkili Taraflara Borçlar,30.09.2022,
162,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Finans Sektörü Faaliyetlerinden İlişkili Olmayan Taraflara Borçlar,30.09.2022,
163,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Çalışanlara Sağlanan Faydalar Kapsamında Borçlar,30.09.2022,903.764
164,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Diğer Borçlar,30.09.2022,583.060
165,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflara Diğer Borçlar,30.09.2022,0
166,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflara Diğer Borçlar,30.09.2022,583.060
167,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Müşteri Sözleşmelerinden Doğan Yükümlülükler,30.09.2022,
168,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Devam Eden İnşaat ve Taahhüt İşlerinden Doğan Sözleşme Yükümlülükleri,30.09.2022,
169,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Mal ve Hizmet Satışlarından Doğan Sözleşme Yükümlülükleri,30.09.2022,
170,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Diğer Sözleşme Yükümlülükleri,30.09.2022,
171,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Özkaynak Yöntemiyle Değerlenen Yatırımlardan Yükümlülükler,30.09.2022,
172,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Türev Araçlar,30.09.2022,0
173,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Alım Satım Amaçlı Türev Araçlar,30.09.2022,
174,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Riskten Korunma Amaçlı Türev Araçlar,30.09.2022,
175,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Devlet Teşvik ve Yardımları,30.09.2022,
176,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Ertelenmiş Gelirler (Müşteri Sözleşmelerinden Doğan Yükümlülüklerin Dışında Kalanlar),30.09.2022,118.967
177,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflardan Ertelenmiş Gelirler (Müşteri Sözleşmelerinden Doğan Yükümlülüklerin Dışında Kalanlar),30.09.2022,
178,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflardan Ertelenmiş Gelirler (Müşteri Sözleşmelerinden Doğan Yükümlülüklerin Dışında Kalanlar),30.09.2022,
179,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Dönem Karı Vergi Yükümlülüğü,30.09.2022,0
180,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Kısa Vadeli Karşılıklar,30.09.2022,490.279
181,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Çalışanlara Sağlanan Faydalara İlişkin Kısa Vadeli Karşılıklar,30.09.2022,
182,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Sigortacılık Teknik Karşılıkları,30.09.2022,
183,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Diğer Kısa Vadeli Karşılıklar,30.09.2022,490.279
184,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Diğer Kısa Vadeli Yükümlülükler,30.09.2022,
185,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflara Diğer Kısa Vadeli Yükümlülükler,30.09.2022,
186,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflara Diğer Kısa Vadeli Yükümlülükler,30.09.2022,
187,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,ARA TOPLAM,30.09.2022,41.489.116
188,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Satış Amaçlı Sınıflandırılan Varlık Gruplarına İlişkin Yükümlülükler,30.09.2022,
189,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,Ortaklara Dağıtılmak Üzere Elde Tutulan Varlık Gruplarına İlişkin Yükümlülükler,30.09.2022,
190,KAYNAKLAR,KISA VADELİ YÜKÜMLÜLÜKLER,TOPLAM KISA VADELİ YÜKÜMLÜLÜKLER,30.09.2022,41.489.116
191,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,UZUN VADELİ YÜKÜMLÜLÜKLER,30.09.2022,
192,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Uzun Vadeli Borçlanmalar,30.09.2022,20.668.542
193,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflardan Uzun Vadeli Borçlanmalar,30.09.2022,5.720.592
194,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Banka Kredileri,30.09.2022,
195,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Kiralama İşlemlerinden Borçlar,30.09.2022,
196,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İhraç Edilmiş Borçlanma Araçları,30.09.2022,
197,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Diğer Uzun Vadeli Borçlanmalar,30.09.2022,
198,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflardan Uzun Vadeli Borçlanmalar,30.09.2022,14.947.950
199,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Banka Kredileri,30.09.2022,14.886.553
200,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Kiralama İşlemlerinden Borçlar,30.09.2022,61.397
201,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İhraç Edilmiş Borçlanma Araçları,30.09.2022,
202,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Diğer Uzun Vadeli Borçlanmalar,30.09.2022,
203,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Diğer Finansal Yükümlülükler,30.09.2022,
204,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Kontrol Gücü Olmayan Paylara İlişkin Satış Opsiyon Yükümlülükleri,30.09.2022,
205,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Finansal Teminat Sözleşmeleri,30.09.2022,
206,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Diğer Muhtelif Finansal Yükümlülükler,30.09.2022,
207,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Ticari Borçlar,30.09.2022,
208,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflara Ticari Borçlar,30.09.2022,
209,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflara Ticari Borçlar,30.09.2022,
210,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Finans Sektörü Faaliyetlerinden Borçlar,30.09.2022,
211,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Finans Sektörü Faaliyetlerinden İlişkili Taraflara Borçlar,30.09.2022,
212,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Finans Sektörü Faaliyetlerinden İlişkili Olmayan Taraflara Borçlar,30.09.2022,
213,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Çalışanlara Sağlanan Faydalar Kapsamında Borçlar,30.09.2022,
214,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Diğer Borçlar,30.09.2022,
215,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflara Diğer Borçlar,30.09.2022,
216,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflara Diğer Borçlar,30.09.2022,
217,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Müşteri Sözleşmelerinden Doğan Yükümlülükler,30.09.2022,
218,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Devam Eden İnşaat ve Taahhüt İşlerinden Doğan Sözleşme Yükümlülükleri,30.09.2022,
219,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Mal ve Hizmet Satışlarından Doğan Sözleşme Yükümlülükleri,30.09.2022,
220,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Diğer Sözleşme Yükümlülükleri,30.09.2022,
221,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Özkaynak Yöntemiyle Değerlenen Yatırımlardan Yükümlülükler,30.09.2022,
222,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Türev Araçlar,30.09.2022,0
223,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Alım Satım Amaçlı Türev Araçlar,30.09.2022,
224,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Riskten Korunma Amaçlı Türev Araçlar,30.09.2022,
225,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Devlet Teşvik ve Yardımları,30.09.2022,
226,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Ertelenmiş Gelirler (Müşteri Sözleşmelerinden Doğan Yükümlülüklerin Dışında Kalanlar),30.09.2022,400.413
227,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflardan Ertelenmiş Gelirler (Müşteri Sözleşmelerinden Doğan Yükümlülüklerin Dışında Kalanlar),30.09.2022,
228,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflardan Ertelenmiş Gelirler (Müşteri Sözleşmelerinden Doğan Yükümlülüklerin Dışında Kalanlar),30.09.2022,
229,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Uzun Vadeli Karşılıklar,30.09.2022,1.518.937
230,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Çalışanlara Sağlanan Faydalara İlişkin Uzun Vadeli Karşılıklar,30.09.2022,931.280
231,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Genel Karşılıklar,30.09.2022,
232,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Muhtemel Riskler İçin Ayrılan Serbest Karşılıklar,30.09.2022,
233,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Sigortacılık Teknik Karşılıkları,30.09.2022,
234,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Diğer Uzun Vadeli Karşılıklar,30.09.2022,587.657
235,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Cari Dönem Vergisiyle İlgili Borçlar,30.09.2022,
236,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Ertelenmiş Vergi Yükümlülüğü,30.09.2022,
237,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,Diğer Uzun Vadeli Yükümlülükler,30.09.2022,8.350
238,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Taraflara Diğer Uzun Vadeli Yükümlülükler,30.09.2022,
239,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,İlişkili Olmayan Taraflara Diğer Uzun Vadeli Yükümlülükler,30.09.2022,
240,KAYNAKLAR,UZUN VADELİ YÜKÜMLÜLÜKLER,TOPLAM UZUN VADELİ YÜKÜMLÜLÜKLER,30.09.2022,22.596.242
241,KAYNAKLAR,,TOPLAM YÜKÜMLÜLÜKLER,30.09.2022,64.085.358
242,KAYNAKLAR,ÖZKAYNAKLAR,ÖZKAYNAKLAR,30.09.2022,
243,KAYNAKLAR,ÖZKAYNAKLAR,Ana Ortaklığa Ait Özkaynaklar,30.09.2022,15.639.169
244,KAYNAKLAR,ÖZKAYNAKLAR,Ödenmiş Sermaye,30.09.2022,350.910
245,KAYNAKLAR,ÖZKAYNAKLAR,Sermaye Düzeltme Farkları,30.09.2022,27.920
246,KAYNAKLAR,ÖZKAYNAKLAR,Birleşme Denkleştirme Hesabı,30.09.2022,
247,KAYNAKLAR,ÖZKAYNAKLAR,Pay Sahiplerinin İlave Sermaye Katkıları,30.09.2022,
248,KAYNAKLAR,ÖZKAYNAKLAR,Sermaye Avansı,30.09.2022,
249,KAYNAKLAR,ÖZKAYNAKLAR,Geri Alınmış Paylar (-),30.09.2022,
250,KAYNAKLAR,ÖZKAYNAKLAR,Karşılıklı İştirak Sermaye Düzeltmesi (-),30.09.2022,
251,KAYNAKLAR,ÖZKAYNAKLAR,Paylara İlişkin Primler (İskontolar),30.09.2022,8
252,KAYNAKLAR,ÖZKAYNAKLAR,Ortak Kontrole Tabi Teşebbüs veya İşletmeleri İçeren Birleşmelerin Etkisi,30.09.2022,
253,KAYNAKLAR,ÖZKAYNAKLAR,Kontrol Gücü Olmayan Paylara İlişkin Satış Opsiyon Değerleme Fonu,30.09.2022,
254,KAYNAKLAR,ÖZKAYNAKLAR,Pay Bazlı Ödemeler (-),30.09.2022,
255,KAYNAKLAR,ÖZKAYNAKLAR,Kar veya Zararda Yeniden Sınıflandırılmayacak Birikmiş Diğer Kapsamlı Gelirler (Giderler),30.09.2022,-191.152
256,KAYNAKLAR,ÖZKAYNAKLAR,Özkaynağa Dayalı Finansal Araçlara Yatırımlardan Kaynaklanan Kazançlar (Kayıplar),30.09.2022,
257,KAYNAKLAR,ÖZKAYNAKLAR,Yeniden Değerleme ve Ölçüm Kazançları (Kayıpları),30.09.2022,-191.152
258,KAYNAKLAR,ÖZKAYNAKLAR,Maddi Duran Varlık Yeniden Değerleme Artışları (Azalışları),30.09.2022,
259,KAYNAKLAR,ÖZKAYNAKLAR,Maddi Olmayan Duran Varlık Yeniden Değerleme Artışları (Azalışları),30.09.2022,
260,KAYNAKLAR,ÖZKAYNAKLAR,Kullanım Hakkı Varlıkları Yeniden Değerleme Artışları (Azalışları),30.09.2022,
261,KAYNAKLAR,ÖZKAYNAKLAR,Tanımlanmış Fayda Planları Yeniden Ölçüm Kazançları (Kayıpları),30.09.2022,-265.530
262,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Yeniden Değerleme ve Ölçüm Kazançları (Kayıpları),30.09.2022,74.378
263,KAYNAKLAR,ÖZKAYNAKLAR,Kredi Riskindeki Değişikliğe Bağlı Olarak Finansal Yükümlülüğün Gerçeğe Uygun Değerindeki Değişikliklerden Kaynaklanan Kazançlar (Kayıplar),30.09.2022,
264,KAYNAKLAR,ÖZKAYNAKLAR,Özkaynağa Dayalı Finansal Araçlara Yapılan Yatırımlara İlişkin Finansal Riskten Korunma Kazançları (Kayıpları),30.09.2022,
265,KAYNAKLAR,ÖZKAYNAKLAR,Özkaynak Yöntemi ile Değerlenen Yatırımların Diğer Kapsamlı Gelirinden Kar veya Zararda Sınıflandırılmayacak Paylar,30.09.2022,
266,KAYNAKLAR,ÖZKAYNAKLAR,Yabancı Para Çevrim Farkları,30.09.2022,
267,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Kazançlar (Kayıplar),30.09.2022,
268,KAYNAKLAR,ÖZKAYNAKLAR,Kar veya Zararda Yeniden Sınıflandırılacak Birikmiş Diğer Kapsamlı Gelirler (Giderler),30.09.2022,-3.349.025
269,KAYNAKLAR,ÖZKAYNAKLAR,Yabancı Para Çevrim Farkları,30.09.2022,230.249
270,KAYNAKLAR,ÖZKAYNAKLAR,Riskten Korunma Kazançları (Kayıpları),30.09.2022,-3.579.274
271,KAYNAKLAR,ÖZKAYNAKLAR,Nakit Akış Riskinden Korunma Kazançları (Kayıpları),30.09.2022,-3.579.274
272,KAYNAKLAR,ÖZKAYNAKLAR,Yurtdışındaki İşletmeye İlişkin Yatırım Riskinden Korunma Kazançları (Kayıpları),30.09.2022,
273,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Riskten Korunma Kazançları (Kayıpları),30.09.2022,
274,KAYNAKLAR,ÖZKAYNAKLAR,Yeniden Değerleme ve Sınıflandırma Kazançları (Kayıpları),30.09.2022,
275,KAYNAKLAR,ÖZKAYNAKLAR,Satılmaya Hazır Finansal Varlıkların Yeniden Değerleme ve/veya Sınıflandırma Kazançları (Kayıpları),30.09.2022,
276,KAYNAKLAR,ÖZKAYNAKLAR,Gerçeğe Uygun Değer Farkı Diğer Kapsamlı Gelire Yansıtılan Finansal Varlıklardan Kazançlar (Kayıplar),30.09.2022,
277,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Yeniden Değerleme ve Sınıflandırma Kazançları (Kayıpları),30.09.2022,
278,KAYNAKLAR,ÖZKAYNAKLAR,Opsiyonların Zaman Değerindeki Değişiklikler,30.09.2022,
279,KAYNAKLAR,ÖZKAYNAKLAR,Forward Sözleşmesinin Forward Bileşeninin Değerindeki Değişiklikler,30.09.2022,
280,KAYNAKLAR,ÖZKAYNAKLAR,Yabancı Para Alım Satım Marjlarındaki Değişiklikler,30.09.2022,
281,KAYNAKLAR,ÖZKAYNAKLAR,Özkaynak Yöntemi ile Değerlenen Yatırımların Diğer Kapsamlı Gelirinden Kar/Zararda Sınıflandırılacak Paylar,30.09.2022,
282,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Kazançlar (Kayıplar),30.09.2022,
283,KAYNAKLAR,ÖZKAYNAKLAR,Kardan Ayrılan Kısıtlanmış Yedekler,30.09.2022,1.220.744
284,KAYNAKLAR,ÖZKAYNAKLAR,Sermayeye Eklenecek Gayrimenkul veya İştirak Satış Kazancı,30.09.2022,
285,KAYNAKLAR,ÖZKAYNAKLAR,Yasal Yedekler,30.09.2022,1.220.744
286,KAYNAKLAR,ÖZKAYNAKLAR,Geri Alınan Paylara İlişkin Yedekler,30.09.2022,
287,KAYNAKLAR,ÖZKAYNAKLAR,Girişim Sermayesi Fonu,30.09.2022,
288,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Kısıtlanmış Yedekler,30.09.2022,
289,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Özkaynak Payları,30.09.2022,
290,KAYNAKLAR,ÖZKAYNAKLAR,Diğer Yedekler,30.09.2022,
291,KAYNAKLAR,ÖZKAYNAKLAR,Ödenen Kar Payı Avansları (Net) (-),30.09.2022,
292,KAYNAKLAR,ÖZKAYNAKLAR,Geçmiş Yıllar Karları veya Zararları,30.09.2022,7.257.593
293,KAYNAKLAR,ÖZKAYNAKLAR,Net Dönem Karı veya Zararı,30.09.2022,10.322.171
294,KAYNAKLAR,ÖZKAYNAKLAR,Kontrol Gücü Olmayan Paylar,30.09.2022,
295,KAYNAKLAR,ÖZKAYNAKLAR,TOPLAM ÖZKAYNAKLAR,30.09.2022,15.639.169
296,KAYNAKLAR,,TOPLAM KAYNAKLAR,30.09.2022,79.724.527
297,,,Finansal Durum Tablosu (Bilanço),31.12.2021,
298,VARLIKLAR,,Varlıklar,31.12.2021,
299,VARLIKLAR,DÖNEN VARLIKLAR,DÖNEN VARLIKLAR,31.12.2021,
300,VARLIKLAR,DÖNEN VARLIKLAR,Nakit ve Nakit Benzerleri,31.12.2021,14.173.931
301,VARLIKLAR,DÖNEN VARLIKLAR,Gayrimenkul Projeleri Kapsamında Açılan Nakit Hesapları,31.12.2021,
302,VARLIKLAR,DÖNEN VARLIKLAR,Finansal Yatırımlar,31.12.2021,
303,VARLIKLAR,DÖNEN VARLIKLAR,Kullanımı Kısıtlı Banka Bakiyeleri,31.12.2021,
304,VARLIKLAR,DÖNEN VARLIKLAR,Vadeli Mevduatlar,31.12.2021,
305,VARLIKLAR,DÖNEN VARLIKLAR,Satılmaya Hazır Finansal Varlıklar,31.12.2021,
306,VARLIKLAR,DÖNEN VARLIKLAR,Vadeye Kadar Elde Tutulacak Finansal Yatırımlar,31.12.2021,
307,VARLIKLAR,DÖNEN VARLIKLAR,Gerçeğe Uygun Değer Farkı Kar/Zarara Yansıtılan Finansal Varlıklar,31.12.2021,
308,VARLIKLAR,DÖNEN VARLIKLAR,Alım Satım Amaçlı Elde Tutulan Finansal Varlıklar,31.12.2021,
309,VARLIKLAR,DÖNEN VARLIKLAR,Gerçeğe Uygun Değer Farkı Kar/Zarara Yansıtılarak Ölçülen Diğer Finansal Varlıklar,31.12.2021,
310,VARLIKLAR,DÖNEN VARLIKLAR,Gerçeğe Uygun Değer Farkı Kar/Zarara Yansıtılan Olarak Sınıflandırılan Finansal Varlıklar,31.12.2021,
311,VARLIKLAR,DÖNEN VARLIKLAR,Yatırım Riski Hayat Poliçesi Sahiplerine Ait Finansal Yatırımlar,31.12.2021,
312,VARLIKLAR,DÖNEN VARLIKLAR,Gerçeğe Uygun Değer Farkı Diğer Kapsamlı Gelire Yansıtılan Finansal Varlıklar,31.12.2021,
313,VARLIKLAR,DÖNEN VARLIKLAR,Gerçeğe Uygun Değer Farkı Diğer Kapsamlı Gelire Yansıtılarak Ölçülen Finansal Varlıklar,31.12.2021,
